CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
9958;0;Via A. De Gasperi, 52;COMUNALE ALBANO;79660841;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.72967;12.65878;1
9959;0;Corso Trieste, 3;TACCONI CESARE;781811005;47;58057;MARINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2008;Ordinaria;1;41.76159;12.62463;1
9960;0;Via Monte Grappa, 62;COMUNALE N.1 CIAMPINO;-;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.80142;12.60149;1
9961;0;Piazza Pia, 11;INTERNAZIONALE DI P. CICCONETTI & C. SNC;10334451001;42;58007;ANZIO;-;58;RM;ROMA;120;LAZIO;01/09/2009;-;Ordinaria;1;41.44696;12.62833;1
9962;0;Piazza S. Pietro, 2;SAN PIETRO SNC DEI DOTT.RI MARIA LETIZIA E NICOLA MARINI;9530881003;44;58039;FRASCATI;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.80752;12.68053;1
9963;0;Piazza del Gesu', 13;ARAMINI ALESSANDRO;851130583;44;58039;FRASCATI;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.80815;12.68072;1
9964;0;Piazza Cairoli, 46;ROMANI RICCARDO;447910589;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.68895;12.77973;1
9965;0;Piazza Borghese, 3 e Piazza Mercato, 12;SUBRIZI DEL DR. MARCO COLUCCI & C. SNC;8622631003;40;58064;MONTE PORZIO CATONE;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.81595;12.71031;1
9966;0;Via del Corso, 82;CALDERAZZO F2 SAS DEL DR. FILIPPO CALDERAZZO;12299491006;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/05/2013;-;Ordinaria;1;41.66318;12.76837;1
9967;0;Piazzale Ugo La Malfa, 2;COMUNALE N.2 LANUVIO PASCOLARE;2128361009;40;58050;LANUVIO;PASCOLARE LANUVIO;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.6797;12.71262;1
9968;0;Via Silvio Spaventa, 10;SCARFO'  SAS DEL DR. SCARFO' GIOVANNI;10750871005;40;58086;ROCCA DI PAPA;-;58;RM;ROMA;120;LAZIO;01/03/2011;-;Ordinaria;1;41.75357;12.73606;1
9969;0;Via del Comune, 66;CESARONI BRUNO;168381002;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.6878;12.77819;1
9970;0;Corso Trieste, 55;FRANCESCHETTI SANDRA;9229710588;47;58057;MARINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.76159;12.62463;1
9971;0;Piazza Kennedy, 50/A;COMUNALE CIAMPINO 2;2315031001;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.79433;12.61516;1
9972;0;Corso del Popolo, 7;GHELFI MAURO;327391009;46;58046;GROTTAFERRATA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.78782;12.66836;1
9973;0;Via del Mare, 22;CAMERUCCI GIANCARLO;110261005;40;58003;ALBANO LAZIALE;PAVONA DI ALBANO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.72326;12.60668;1
9974;0;P.za Garibaldi, 54;COMUNALE N.3 MARINO;2128361009;47;58057;MARINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;29/02/2008;Ordinaria;1;41.77009;12.65854;1
9975;0;Via dei Mille, 36;COMUNALE N.4 MARINO CAVA DEI SELCI;-;47;58057;MARINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.76159;12.62463;1
9976;0;Via Enrico Mattei, snc;COMUNALE GENZANO;-;45;58043;GENZANO DI ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.70888;12.68658;1
9977;0;Via Napoli, 50;SANTA EUROSIA SNC DI MONTECUOLLO RAFFAELE;10747031002;40;58115;LARIANO;-;58;RM;ROMA;120;LAZIO;01/07/2011;-;Ordinaria;1;41.71912;12.82109;1
9978;0;Piazza Mazzini, 34;MOLINARI FRANCO;437731003;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.66318;12.76837;1
9979;0;Via Nettunense Vecchia, 82;BARDUCCI ARTURO;35451004;40;58057;MARINO;FRATTOCCHIE;58;RM;ROMA;120;LAZIO;01/01/2005;30/11/2007;Ordinaria;1;41.77009;12.65854;1
9980;0;Via Virgilio, 27;POMEZIA SERVIZI SPA - COMUNALE 1;5275911005;40;58079;POMEZIA;-;58;RM;ROMA;120;LAZIO;01/04/2010;-;Ordinaria;1;41.6669;12.50359;1
9981;0;Via Nettunense, 165;AMELI AMELIO;2303190587;47;58057;MARINO;Castelluccia;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.76159;12.62463;1
9982;0;Via Vittorio Veneto, 9;ORSENIGO SNC DI BALDINI GIANLUCA;10790351000;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/03/2012;28/02/2013;Ordinaria;1;41.45895;12.65834;1
9983;0;Via Carlo Casini, 165;FARMACAP - COMUNALE DRAGONCELLO;5903241007;126;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.78695;12.335;1
9984;0;Via Casilina Km 23,400;GIANNINI VINCENZO;2792650588;40;58060;MONTECOMPATRI;LAGHETTO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.83945;12.73171;1
9985;0;Via Ardeatina, 289;FARFARELLI ENZO;2791600584;40;58007;ANZIO;LAVINIO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.46575;12.61097;1
9986;0;Via Roma, 23;D'APOLITO DR.SSA GIUSEPPINA;12504531000;40;58086;ROCCA DI PAPA;-;58;RM;ROMA;120;LAZIO;01/04/2015;-;Ordinaria;1;41.75357;12.73606;1
9987;0;Largo G. da Montesarchio, 10-11;POMPEI DORIANO;-;125;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.92368;12.57115;1
9988;0;VIALE FRANCIA, 98;AZ. SOCIO SANITARIA POMEZIA N. 2;-;40;58079;POMEZIA;TORVAIANICA;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;41.62051;12.46297;1
9989;0;Via Fontana di Papa, 5 - 5A - 5B;FERRETTI SAS DEL DOTT. ANDREA FERRETTI;12385281006;40;58009;ARICCIA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.70491;12.66109;1
9990;0;Via della Liberazione, 78;SCACCIAPENSIERI;7494501005;48;58072;NETTUNO;PORTICO SCACCIAPENSIERI;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.45871;12.66867;1
9991;0;VIALE TOR S. LORENZO, 139;COM.LE ARDEA (TOR S.LORENZO);-;40;58117;ARDEA;TOR SAN LORENZO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.61206;12.55329;1
9992;0;Piazza Mazzini, 16/18;SCANDELLARI ALESSANDRO;718711005;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.47722;12.69403;1
9993;0;Via fracesi, 164/h;"COMUNALE 3 ""DEI FRANCESI""";2315031001;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.79433;12.61516;1
9994;0;VIA DEL CORSO, 1;COM.LE OSPEDALE VELLETRI;-;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.66318;12.76837;1
9995;0;V.le delle Cerquette, 25;COMUNALE ARICCIA L.SPOLVERINI;121610802;40;58009;ARICCIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.73088;12.68602;1
9996;0;Via Nettunense, 209;MILO DI VILLAGRAZIA F. SAVERIO;434641007;42;58007;ANZIO;FALASCHE;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.45433;12.62253;1
9997;0;VIA VARRONE                      17;AZ. SOCIO SANITARIA POMEZIA N. 3;-;40;58079;POMEZIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;41.66925;12.49812;1
9998;0;Via S. Giacomo, snc;DE BENEDETTO GIOVANNI;185041001;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.47722;12.69403;1
9999;0;Via Nettunense 293 -Km 32,080;PAGLIACCI GIAMPIERO;564631000;40;58007;ANZIO;LAVINIO STAZIONE;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.44687;12.62884;1
10001;0;VIA MORENA                    162/4;COM.LE CIAMPINO N.4;2315031001;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/07/2007;28/02/2013;Ordinaria;1;41.79433;12.61516;1
10002;0;Via Ardeatina, 170;GALASSI GALLIANA;334251006;42;58007;ANZIO;ANZIO COLONIA;58;RM;ROMA;120;LAZIO;01/01/2005;30/09/2012;Ordinaria;1;41.46575;12.61097;1
10003;0;Via Torcegno, 45;COMUNALE CASTEL FUSANO INFERNETTO;6261010588;122;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2007;Ordinaria;1;41.72665;12.37118;1
10004;0;Via Roma, 123;ZIACO MARIA PIA;847431004;40;58079;POMEZIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2011;Ordinaria;1;41.67289;12.50059;1
10005;0;Via Matteotti,7;CARAFA JACOBINI FEDERICA;8762601006;44;58039;FRASCATI;-;58;RM;ROMA;120;LAZIO;01/09/2010;28/02/2013;Ordinaria;1;41.82583;12.67067;1
10006;0;Via Danimarca, 185/187;VALENTE MARIA;4096861002;40;58079;POMEZIA;TORVAIANICA;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.62097;12.4633;1
10007;0;Via Alcide de Gasperi, 2;ALBERTAZZI PAOLA;8681840586;40;58079;POMEZIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.66066;12.49853;1
10008;0;Via degli Olmi, 77;DI TULLIO MASSIMO;579331000;40;58088;ROCCA PRIORA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.78222;12.78035;1
10009;0;Via Roma, 208;URBANI MASSIMO;4928261009;40;58115;LARIANO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.71622;12.82146;1
10010;0;Via Cicerone, 2;EUROPA DI TIMPANO UGO & C. SNC;3833781002;42;58007;ANZIO;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.44687;12.62884;1
10011;0;Viale Salvo D'Acquisto, 16;CORE ALFONSO;9125050584;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.674;12.77585;1
10012;0;Via Martiri di Belfiore, 40;COMUNALE N. 8;-;40;58057;MARINO;S. MARIA DELLE MOLE;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.76159;12.62463;1
10013;0;P.za Vittorio Emanuele, 6;CALIFANO GIUSEPPE;4104021003;30;58035;COLONNA;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.83233;12.75868;1
10014;0;Via Niso, 22/24;ARDEA DR. BELLIZZI GIOVANNI;7198371002;40;58117;ARDEA;-;58;RM;ROMA;120;LAZIO;01/04/2007;31/08/2010;Ordinaria;1;41.61206;12.55329;1
10015;0;Via Risorgimento, 125/151;MARCONI SAS DI MARCONI MARIA PIA;4187421005;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.71127;12.6344;1
10016;0;Piazza Togliatti, 41;FIORELLI NICOLA;4201721000;40;58057;MARINO;SANTA MARIA DELLE MOLE;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.76159;12.62463;1
10017;0;Corso della Repubblica, 195;DONFRANCESCO SNC;4388481006;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.68969;12.77908;1
10018;0;Piazza Roma 16;COMUNALE MONTEROTONDO 2;-;15;58065;MONTEROTONDO;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;42.06878;12.6236;1
10019;0;Via Ovidio, 91;SANTONI SILVIA;9470160582;40;58079;POMEZIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.6722;12.49866;1
10020;0;Piazza Vittime del Fascismo, 15;CARNEVALI ANDREA;4519661005;46;58046;GROTTAFERRATA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.78927;12.68002;1
10021;0;Corso Matteotti, 132;DE MARCHIS ALESSANDRO;4656471002;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.72835;12.65902;1
10022;0;Via Belardi, 17;CARAFA EMIDIO;4660391006;45;58043;GENZANO DI ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.67771;12.70611;1
10023;0;Via Nettunense, 192;MARINI SNC DR.COSTANZO,NICOLA,ML;1368120588;40;58003;ALBANO LAZIALE;CECCHINA;58;RM;ROMA;120;LAZIO;01/01/2005;31/10/2007;Ordinaria;1;41.69323;12.64827;1
10024;0;Corso Matteotti, 83/8;SATULLI MARCO;4700991005;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.72981;12.6577;1
10025;0;Via Santa Maria Goretti, 68;PUTERI ERNESTO;4748871003;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.47738;12.69912;1
10026;0;Via Antonio Gramsci, 41;BATTELLINI LINA;4748301001;42;58007;ANZIO;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/05/2015;Ordinaria;1;41.4514;12.63461;1
10027;0;Piazza Garibaldi, 16;BARONE MARIA ANTONELLA;4763531003;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.47722;12.69403;1
10028;0;Via Ennio Visca, 41;PROVIDENTE ANDREA;12670781009;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.45891;12.66511;1
10029;0;Via Olanda, 2;INTERNAZIONALE DR FRANCO SANTONI;4898341005;40;58079;POMEZIA;TORVAIANICA;58;RM;ROMA;120;LAZIO;01/01/2008;31/12/2010;Ordinaria;1;41.62673;12.45737;1
10030;0;VIA LAURENTINA KM 25.5, 125;AZ. SOCIO SANITARIA POMEZIA N. 4;-;40;58079;POMEZIA;SANTA PROCULA;58;RM;ROMA;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;41.67051;12.53613;1
10031;0;Viale Vittorio Veneto, 50;TORRINO DELLA DR.SSA M. CATERINA SCARAMELLA & C. SAS;4450551009;46;58046;GROTTAFERRATA;Localit Valle Violata;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9006;13.17742;1
10032;0;Via Sebastiano Silvestri, 124-124/a;MARGUATI MARIA CRISTINA;10145190582;45;58043;GENZANO DI ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.70404;12.69127;1
10033;0;Viale del Lavoro, 1;PERETTI E SANTORI SNC;5126081008;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.80257;12.60117;1
10034;0;Via Frascati, 11;COSTANZO LAURA;9301740586;40;58064;MONTE PORZIO CATONE;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/09/2010;Ordinaria;1;41.81317;12.70097;1
10035;0;Corso V. Emanuele, 24;FAINA BEATRICE;9776050586;40;58070;NEMI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.71758;12.7077;1
10036;0;Viale dei Coccei, 2;SPAZIANI ADRIANA;5626971005;44;58039;FRASCATI;COCCIANO;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.82583;12.67067;1
10037;0;VIA TUSCOLANA KM 27,900;FARMACIA COMUNALE BUERO;2315031001;40;58088;ROCCA PRIORA;-;58;RM;ROMA;120;LAZIO;01/07/2007;28/02/2013;Ordinaria;1;41.78222;12.78035;1
10038;0;Via Francesco Marini, 1;COMUNALE FRASCATI AZIENDA SPECIALE;7531151004;44;58039;FRASCATI;Villa Muti;58;RM;ROMA;120;LAZIO;01/07/2015;-;Ordinaria;1;41.82583;12.67067;1
10039;0;Via Genazzano,45;COMUNALE VALMONTONE S. ANNA;5716021000;38;58110;VALMONTONE;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.77562;12.92642;1
10040;0;Viale Roma, 53;SANTA LUCIA DEL DOTT. GUALANO MICHELE & C. SNC;5819701003;49;58111;VELLETRI;Aria Fina;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.69307;12.77006;1
10041;0;VIA EMILIA ROMAGNA, 134;COMUNALE GENZANO N. 3;1038071005;45;58043;GENZANO DI ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7004;12.69752;1
10042;0;Via Mura dei Francesi, 23;EREDI DE LAURENZI DELLE DR.SSE ANNA E LUCIA PERETTI & C. SNC;2315031001;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/07/2007;31/08/2010;Ordinaria;1;41.80153;12.60407;1
10043;0;Piazza della Repubblica, 6;FOLIGNO GIOVANNA;5534131007;40;58009;ARICCIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;29/02/2008;Ordinaria;1;41.66329;12.68663;1
10044;0;Largo Genova, 8;BARTOLOMUCCI ROBERTA FRANCESCA;1696091000;40;58117;ARDEA;NUOVA FLORIDA;58;RM;ROMA;120;LAZIO;01/01/2005;30/09/2014;Ordinaria;1;41.61206;12.55329;1
10045;0;Via Marcantonio Colonna, 2;VILLA DESIDERI;6223491009;47;58057;MARINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.77166;12.66692;1
10046;0;Via Crocifisso;COMUNALE CROCIFISSO;1125551000;40;58009;ARICCIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.70491;12.66109;1
10047;0;Via Olivella, 7-9-11;COMUNALE N.2 ALBANO;7156011004;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.73021;12.64478;1
10048;0;Via Rossini, 12 A/C;PICCIOLO MARIA;407660836;41;58003;ALBANO LAZIALE;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.72469;12.6566;1
10049;0;Piazza Dante Alighieri, 9;PASSARELLA NUNZIATO;125100867;40;58009;ARICCIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.70969;12.68962;1
10050;0;Via Circonvallazione di Ponente, 213;MORRONE PAOLO;6337131004;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.66318;12.76837;1
10051;0;Viale San Nilo, 77-81;SAN NILO DR.SSA ANNA RITA MACCHIAGODENA;6585821009;46;58046;GROTTAFERRATA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.78903;12.66619;1
10052;0;Via Filippo Turati, 9;COMUNALE 2 VELLETRI;-;49;58111;VELLETRI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.69009;12.78873;1
10053;0;Via Fratelli Wright, 39 C/D;RIPOLI ROBERTO;2458330780;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.79433;12.61516;1
10054;0;Via Col di Lana, 152;SENESI ALFREDO;5641841001;43;58118;CIAMPINO;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.79433;12.61516;1
10055;0;Via Scipione Borghese, 31;LE VELE DI CARRADORI PAOLA;2060580590;48;58072;NETTUNO;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/09/2007;Ordinaria;1;41.45853;12.67975;1
10056;0;Via Vittorio Emanuele, 45;MINELLI DAVID;1994180568;1010;56037;MONTE ROMANO;-;56;VT;VITERBO;120;LAZIO;01/04/2010;31/08/2010;Ordinaria;1;42.32542;11.90483;1
10057;0;Via Giuseppe Garibaldi, 52;BARBAGLI CARLO FELICE;615010568;1028;56042;ORTE;ORTE SCALO;56;VT;VITERBO;120;LAZIO;01/03/2013;-;Ordinaria;1;42.46115;12.38612;1
10058;0;Corso Umberto I, 33;S.BARTOLOMEO DELLA DR.SSA STEFANIA CITTADONI;4510566;1037;56045;RONCIGLIONE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;42.29132;12.2161;1
10060;0;Viale Fiume, 6;BLASI LUIGIA;88980560;1100;56059;VITERBO;BAGNAIA;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.42797;12.13434;1
10061;0;Via Roma, 16;BIANCHI MARIA RITA;748300563;1010;56043;PIANSANO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.52052;11.82913;1
10062;0;Piazza Cavour, 12;BIGIOTTI MARCO;341830560;1018;56053;VALENTANO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.56887;11.81814;1
10063;0;Largo Africa, 14;ROSSI DI DANIELA ROSSI;1248330563;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/03/2013;-;Ordinaria;1;42.4165;12.10394;1
10064;0;Corso Italia, 37;CARLINI KATIA;46870564;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;42.41909;12.10685;1
10065;0;Via Principe Amedeo, 126;CASALI EDOARDO;594830564;1010;56026;FARNESE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.55027;11.72234;1
10066;0;Via San Filippo, 8;CASSINI RENZO;1327290563;1030;56016;CARBOGNANO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;42.32434;12.28252;1
10067;0;Via Guglielmo Marconi, 6;CATOCCI SNC;2120390568;1021;56001;ACQUAPENDENTE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.76295;11.88764;1
10068;0;Via Caporossi, 15;CERULLI SNC DEI DOTTORI MARIA CONSUELO E ALBERTO CERULLI;1908370560;1010;56031;ISCHIA DI CASTRO;-;56;VT;VITERBO;120;LAZIO;01/04/2010;-;Ordinaria;1;42.53161;11.66608;1
10069;0;Piazza del Popolo, 15;COMUNALE ORTE;88570569;1028;56042;ORTE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.44527;12.39293;1
10070;0;Via Porsenna snc;FRANCIGENA SRL - COMUNALE S.BARBARA;211940564;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;42.42068;12.10767;1
10071;0;L.go Tronsarelli, 41;CONTI ELDA;30920565;1035;56027;GALLESE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;42.37786;12.40451;1
10072;0;Via Indipendenza, 15;D'ERME ALESSANDRO;10303871007;1010;56028;GRADOLI;-;56;VT;VITERBO;120;LAZIO;01/10/2012;-;Ordinaria;1;42.62009;11.88099;1
10073;0;Via Padre Luigi Maria Monti, 7 - 13;MORERA;1974050567;1012;56014;CAPRANICA;-;56;VT;VITERBO;120;LAZIO;01/01/2011;28/02/2013;Ordinaria;1;42.26152;12.15541;1
10074;0;Via Di Corte, 3-5;FILIZZOLA SNC;596350561;1033;56021;CIVITA CASTELLANA;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.30207;12.43846;1
10075;0;Via Castel Vetulonia, 20;FILOSCIA LORENA;789870565;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.41054;12.09979;1
10076;0;Via Cairoli, 14;NUOVA - DR.SSA FORTINI;-;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/12/2007;Ordinaria;1;42.41964;12.10428;1
10077;0;Piazza B. Buozzi, 6;FRANCESCHINI VEZIO LEONIL;269360566;1020;56009;BOMARZO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.50497;12.25064;1
10078;0;Via Vittorio Veneto, 4;FRATERNALE GILBERTO;251990560;1025;56030;GROTTE DI CASTRO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.67453;11.87225;1
10079;0;Via Garibaldi , 1;GALIANO SNC DI PALMUCCI ALESSANDRO E PALMUCCI FRANCESCO;1882730565;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/04/2015;-;Ordinaria;1;42.4165;12.10394;1
10080;0;Viale Trieste, 36/A;GIACCI FEDERICO;72080567;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.42338;12.10725;1
10082;0;Via F. Nicolai, 141;LANDI MASCAGNA SNC;2010746056;1032;56015;CAPRAROLA;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.33013;12.20604;1
10083;0;Piazza Della Repubblica, 49/50;LOCCATELLI GIULIO;1223180561;1030;56055;VASANELLO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.41727;12.34669;1
10084;0;Via Giuseppe Garibaldi, 30;LUCIANI GIUSEPPE;90540568;1011;56012;CANINO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.44464;11.69476;1
10085;0;Via Roma, 2/d;LUPI SNC;1802970564;1039;56058;VIGNANELLO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.38284;12.30176;1
10086;0;Via Guglielmo Marconi, 70;MARENGHI PIETRO;592710560;1010;56013;CAPODIMONTE;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.55695;11.88964;1
10087;0;Via Giuseppe Mazzini, 3;MASTRODICASA RICCARDO;608100566;1030;56006;BASSANO IN TEVERINA;-;56;VT;VITERBO;120;LAZIO;01/03/2013;-;Ordinaria;1;42.46357;12.30582;1
